customer_id,signup_date,country,revenue ,score,email,notes,plan,age,last_login ,channel,is_active
CUST-001014-9420,08/06/2023,US,2399.11,66.3,,follow up next quarter,free,53,2024-02-01 02:50:00,social,false
CUST-001015-7031,"Mar 24, 2023",US,3565.85,66.9,,high-value lead,free,48,2024-01-17 14:23:00,referral,true
CUST-001016-5664,2023-11-23,US,1085.19,67.2,maria1016@corp.io,champion in finance team,trial,56,2024-12-18 11:08:00,paid,true
CUST-001017-1824,07/08/2024,PL,2361.40,73.4,,renewal at risk,enterprise,26,2025-08-28 21:29:00,paid,true
CUST-001018-1086,2024-09-14,US,2288.42,74.6,,needs onboarding call,trial,36,2026-03-07 22:00:00,paid,true
CUST-001019-2261,"Mar 04, 2023",DE,526.65,79.9,,high-value lead,enterprise,73,2024-07-27 07:04:00,organic,true
CUST-001020-4432,05/12/2024,US,3253.13,81.5,,renewal at risk,free,49,2025-10-28 12:04:00,email,true
CUST-001021-4949,24/08/2023,UA,4673.54,70.1,,champion in finance team,free,60,2024-08-18 09:38:00,organic,true
CUST-001022-7772,13/02/2023,DE,2291.31,71.5,,champion in finance team,trial,29,2024-04-04 23:29:00,paid,true
CUST-001023-4349,07/01/2023,UA,4899.36,70.7,,follow up next quarter,free,35,2023-02-28 20:59:00,paid,true
CUST-001024-7348,2023-03-24,US,2581.95,65.0,,champion in finance team,trial,73,2023-06-24 17:14:00,email,true
CUST-001025-7419,"Dec 26, 2024",US,3175.31,78.1,,expansion opportunity,trial,20,2026-02-10 02:42:00,email,true
CUST-001026-5520,2024-07-20,DE,2202.30,65.5,,renewal at risk,free,72,2024-10-21 03:45:00,paid,false
CUST-001027-4155,2024-02-16,DE,3411.60,71.4,,follow up next quarter,trial,63,2025-04-24 12:24:00,social,true
CUST-001028-5084,"Jan 06, 2023",US,10.69,63.2,,high-value lead,enterprise,33,2024-05-23 06:28:00,paid,true
CUST-001029-4365,08/02/2024,US,1397.70,61.5,,follow up next quarter,trial,21,2024-06-29 18:38:00,organic,false
CUST-001030-3128,02/07/2023,US,4690.51,78.5,alex1030@biz.dev,expansion opportunity,enterprise,57,2024-11-18 13:17:00,social,true
CUST-001031-8862,"Apr 20, 2024",US,2368.70,79.4,,needs onboarding call,trial,68,2024-09-21 22:57:00,paid,true
CUST-001032-7592,"Feb 24, 2024",US,457.58,72.1,piotr1032@biz.dev,high-value lead,free,35,2024-12-07 04:22:00,email,true
CUST-001033-2249,"Apr 03, 2024",PL,524.24,70.0,,renewal at risk,trial,50,2025-08-06 04:41:00,social,true
CUST-001034-6640,"Mar 05, 2023",DE,673.77,60.0,,follow up next quarter,pro,73,2024-04-26 19:53:00,email,true
CUST-001035-3490,2023-04-18,DE,4148.69,80.0,,renewal at risk,trial,74,2024-08-06 06:32:00,social,true
CUST-001036-9423,"Apr 12, 2023",PL,2496.34,74.9,,champion in finance team,pro,26,2024-03-02 01:10:00,organic,true
CUST-001037-9506,22/03/2023,UA,4666.56,75.5,,follow up next quarter,free,33,2024-02-29 10:23:00,paid,false
CUST-001038-5803,21/04/2023,UA,1093.79,75.6,,needs onboarding call,pro,74,2024-10-11 21:28:00,referral,false
CUST-001039-4681,2023-01-27,PL,4006.93,73.8,,needs onboarding call,free,45,2023-11-17 01:45:00,organic,true
CUST-001040-6546,"Nov 30, 2023",UA,2740.66,64.0,alex1040@example.com,champion in finance team,enterprise,74,2024-07-09 22:43:00,email,true
CUST-001041-9776,"May 13, 2024",UA,2738.47,67.3,kasia1041@example.com,renewal at risk,free,39,2025-06-01 08:16:00,social,true
CUST-001042-6075,27/11/2024,DE,2665.67,64.1,,champion in finance team,free,60,2026-06-09 05:36:00,referral,false
CUST-001043-4391,"Mar 03, 2024",DE,2271.60,50.8,,champion in finance team,enterprise,65,2024-07-22 00:13:00,social,false
CUST-001044-7321,03/11/2024,PL,1054.34,74.2,,champion in finance team,enterprise,38,2025-05-17 21:52:00,organic,true
CUST-001045-7115,"Feb 06, 2023",DE,3653.62,79.0,piotr1045@example.com,renewal at risk,trial,55,2024-01-12 02:56:00,organic,true
CUST-001046-1591,06/10/2024,DE,2686.81,79.3,,needs onboarding call,free,53,2025-10-17 13:10:00,social,true
CUST-001047-2871,03/04/2024,DE,129.48,72.2,,renewal at risk,free,46,2025-01-19 00:41:00,referral,false
CUST-001048-6420,06/05/2023,PL,3850.08,79.2,,champion in finance team,trial,66,2023-08-24 03:37:00,organic,true
CUST-001049-3747,2024-04-25,PL,1404.75,77.3,,expansion opportunity,free,25,2025-05-27 17:55:00,email,false
CUST-001050-1020,28/10/2024,Poland,536.31,55.8,,champion in finance team,enterprise,37,2025-07-07 03:30:00,social,true
CUST-001051-6503,2023-08-31,POL,2799.88,70.6,,follow up next quarter,trial,33,2025-02-26 18:13:00,organic,false
CUST-001052-2664,22/12/2024,UA,3297.19,70.2,,renewal at risk,pro,22,2025-01-29 16:14:00,social,true
CUST-001053-1576,27/06/2024,PL,357.77,69.7,,expansion opportunity,free,24,2024-07-07 15:42:00,social,true
CUST-001054-6273,27/11/2024,DE,3246.54,71.8,,expansion opportunity,enterprise,25,2026-05-30 05:17:00,social,true
CUST-001055-2539,"Nov 25, 2023",US,225.58,59.2,,follow up next quarter,pro,20,2025-06-20 05:04:00,paid,true
CUST-001056-4975,"Jul 24, 2024",UA,2654.47,72.4,,expansion opportunity,pro,52,2025-05-09 11:41:00,social,true
CUST-001057-4815,30/06/2023,DE,2263.01,64.0,,champion in finance team,free,20,2023-08-02 16:10:00,referral,true
CUST-001058-2863,"May 27, 2024",DE,2127.47,67.3,lena1058@mail.test,expansion opportunity,trial,71,2025-09-06 23:28:00,organic,true
CUST-001059-1492,02/05/2023,PL,563.29,64.1,,champion in finance team,trial,63,2024-07-31 17:08:00,paid,true
CUST-001060-7563,2023-05-28,US,129.92,61.1,,renewal at risk,pro,37,2023-10-18 18:57:00,email,true
CUST-001061-1695,27/04/2023,US,1075.47,84.3,alex1061@corp.io,renewal at risk,enterprise,58,2024-03-06 19:42:00,organic,true
CUST-001062-4956,15/12/2023,DE,N/A,70.7,,champion in finance team,free,51,2025-06-24 09:19:00,referral,true
CUST-001063-6593,02/05/2023,PL,N/A,59.6,,needs onboarding call,free,25,2024-11-21 20:10:00,social,false
CUST-001064-4638,"Feb 16, 2023",PL,1994.64,63.7,,champion in finance team,pro,71,2024-03-21 05:17:00,organic,true
CUST-001065-7726,07/02/2023,UA,1001.68,69.8,,renewal at risk,enterprise,37,2024-01-30 21:47:00,referral,false
CUST-001066-4465,"Apr 05, 2024",US,,70.6,piotr1066@biz.dev,high-value lead,enterprise,52,2024-09-08 10:42:00,organic,false
CUST-001067-4248,"Oct 04, 2023",US,1847.94,66.1,,champion in finance team,enterprise,59,2024-11-05 11:42:00,referral,true
CUST-001068-2989,"May 26, 2024",US,4315.27,54.2,,follow up next quarter,free,31,2025-09-03 07:07:00,referral,false
CUST-001069-9129,12/12/2024,US,2435.82,67.1,,champion in finance team,pro,72,2025-05-23 05:46:00,referral,true
CUST-001070-2774,14/05/2023,DE,1215.62,65.6,,follow up next quarter,free,71,2024-05-20 00:23:00,social,true
CUST-001071-9343,2023-04-05,PL,1103.44,71.9,lena1071@biz.dev,expansion opportunity,enterprise,18,2024-05-06 11:58:00,organic,true
CUST-001072-9817,04/11/2024,DE,2873.30,65.6,,needs onboarding call,free,53,2025-05-20 07:51:00,social,true
CUST-001073-2411,14/04/2024,PL,4029.14,75.0,,renewal at risk,free,41,2025-01-05 09:49:00,paid,true
CUST-001074-8281,11/06/2023,DE,3229.65,70.8,,champion in finance team,enterprise,27,2024-03-06 00:39:00,social,true
CUST-001075-9823,05/09/2023,UA,3984.29,69.1,,high-value lead,pro,50,2024-04-03 10:43:00,email,true
CUST-001076-4266,"Jun 01, 2024",Poland,3384.53,87.2,,renewal at risk,trial,75,2024-11-06 01:27:00,referral,false
CUST-001077-2372,25/11/2023,DE,195.30,60.8,,follow up next quarter,free,63,2024-10-11 15:58:00,paid,false
CUST-001078-2006,"Feb 27, 2023",UA,3674.59,59.8,,needs onboarding call,free,36,2024-03-02 19:51:00,social,false
CUST-001079-1429,"Oct 16, 2023",UA,2203.94,76.2,,needs onboarding call,free,63,2024-10-22 03:10:00,social,true
CUST-001080-5388,2023-09-30,UA,1369.20,58.4,,champion in finance team,trial,64,2024-06-25 12:23:00,social,true
CUST-001081-5351,2024-03-02,PL,592.32,78.5,,expansion opportunity,free,45,2024-06-25 18:07:00,organic,false
CUST-001082-3073,2023-06-26,UA,271.88,71.9,,needs onboarding call,enterprise,68,2024-05-20 14:17:00,social,true
CUST-001083-6922,2024-04-28,PL,4155.70,63.0,,expansion opportunity,enterprise,64,2024-06-15 22:35:00,referral,true
CUST-001084-7302,"May 04, 2023",DE,4406.18,65.2,lena1084@corp.io,follow up next quarter,free,66,2024-07-17 06:38:00,organic,false
CUST-001085-7757,12/06/2024,UA,4856.29,71.7,,renewal at risk,trial,33,2024-07-08 22:46:00,referral,false
CUST-001086-3849,2024-10-30,PL,3239.84,68.8,,follow up next quarter,free,25,2025-09-07 03:14:00,email,true
CUST-001087-6887,"Feb 03, 2024",poland,4278.65,70.3,,follow up next quarter,enterprise,46,2024-04-09 21:14:00,referral,true
CUST-001088-8825,14/11/2024,PL,3585.26,69.9,,needs onboarding call,trial,64,2025-12-22 11:15:00,social,true
CUST-001089-5377,"Aug 30, 2023",DE,2012.84,72.1,,needs onboarding call,enterprise,52,2024-05-16 08:51:00,social,false
CUST-001090-8876,01/09/2024,UA,3688.37,68.3,,follow up next quarter,free,38,2025-10-01 00:49:00,social,false
CUST-001091-3661,"Dec 03, 2024",US,2915.13,72.1,,follow up next quarter,pro,37,2025-04-14 22:09:00,paid,false
CUST-001092-9948,"Jan 04, 2023",PL,1374.83,66.7,,champion in finance team,enterprise,61,2023-02-03 19:31:00,email,true
CUST-001093-3065,"Dec 17, 2023",US,2261.40,54.8,,follow up next quarter,trial,50,2024-01-18 02:04:00,social,true
CUST-001094-9427,23/02/2023,UA,3485.94,63.3,,high-value lead,enterprise,47,2024-04-10 21:11:00,paid,true
CUST-001095-3335,"May 22, 2024",US,2627.02,80.6,,renewal at risk,pro,22,2025-01-06 13:10:00,paid,false
CUST-001096-7822,15/07/2024,UA,3370.75,72.7,kasia1096@corp.io,needs onboarding call,pro,66,2025-06-28 06:03:00,social,true
CUST-001097-8555,2024-01-27,US,3578.58,71.9,alex1097@biz.dev,champion in finance team,free,30,2024-04-19 11:40:00,organic,true
CUST-001098-4796,"Mar 30, 2024",PL,N/A,74.9,,needs onboarding call,free,31,2024-05-03 02:52:00,referral,false
CUST-001099-5112,"Jan 13, 2024",PL,N/A,73.9,,high-value lead,free,62,2024-07-26 19:28:00,organic,true
CUST-001100-1913,2024-06-07,DE,3122.29,79.5,,needs onboarding call,trial,57,2026-01-01 00:43:00,social,true
CUST-001101-5997,"Jul 03, 2024",DE,2466.92,74.1,,follow up next quarter,free,19,2025-10-12 21:52:00,referral,true
CUST-001102-8843,2024-08-09,US,2448.94,69.8,,high-value lead,trial,21,2025-07-04 05:13:00,referral,true
CUST-001103-2076,2024-07-03,PL,1406.50,70.1,,champion in finance team,free,75,2025-01-21 02:40:00,organic,true
CUST-001104-9244,2023-09-22,UA,542.80,70.9,,champion in finance team,pro,69,2025-01-13 01:47:00,email,false
CUST-001105-6838,2024-08-12,poland,N/A,66.5,,renewal at risk,trial,31,2025-09-04 09:50:00,organic,true
CUST-001106-2570,2023-07-31,US,N/A,65.0,,needs onboarding call,trial,47,2024-02-26 20:52:00,organic,false
CUST-001107-9645,23/10/2024,pl ,34.65,76.6,,renewal at risk,trial,72,2025-08-15 08:24:00,organic,true
CUST-001108-1048,16/06/2024,US,446.03,62.2,,expansion opportunity,trial,74,2024-12-01 13:19:00,email,false
CUST-001109-8474,"May 18, 2023",UA,1364.03,32.7,,expansion opportunity,enterprise,63,2024-11-25 12:05:00,email,true
CUST-001110-9810,14/04/2024,DE,2660.18,63.6,,renewal at risk,enterprise,47,2025-01-07 22:06:00,organic,true
CUST-001111-1673,"Nov 01, 2024",DE,3515.63,57.7,,renewal at risk,trial,37,2025-12-22 08:15:00,referral,true
CUST-001112-6458,"Nov 26, 2024",DE,N/A,75.6,,follow up next quarter,free,31,2026-03-03 21:18:00,paid,true
CUST-001113-4177,"Sep 23, 2023",DE,1726.08,63.4,,expansion opportunity,trial,59,2024-10-13 04:41:00,social,true
CUST-001114-7993,08/01/2023,US,3930.76,64.4,,expansion opportunity,enterprise,62,2023-06-14 07:37:00,organic,true
CUST-001115-3894,19/04/2023,UA,3836.70,80.1,,needs onboarding call,pro,56,2023-10-05 23:05:00,social,true
CUST-001116-1065,03/05/2023,DE,1685.73,86.1,,high-value lead,trial,34,2023-09-12 05:01:00,paid,false
CUST-001117-8998,"Oct 25, 2024",PL,3835.46,74.7,,renewal at risk,free,46,2026-06-02 10:54:00,social,false
CUST-001118-6502,2024-06-16,UA,383.80,57.7,anna1118@example.com,needs onboarding call,pro,65,2024-09-26 02:51:00,organic,true
CUST-001119-5904,21/11/2024,PL,1974.25,65.6,,champion in finance team,enterprise,67,2025-12-02 22:50:00,organic,true
CUST-001120-7809,04/05/2024,US,2174.52,86.1,,renewal at risk,free,48,2025-07-23 21:42:00,organic,true
CUST-001121-8110,03/02/2024,UA,422.93,67.2,tom1121@example.com,follow up next quarter,enterprise,41,2024-11-20 19:58:00,email,true
CUST-001122-8530,"Apr 27, 2024",UA,289.94,74.7,,needs onboarding call,enterprise,63,2024-07-13 12:09:00,organic,true
CUST-001123-8994,2024-06-13,DE,3124.91,80.8,kasia1123@biz.dev,high-value lead,free,42,2024-10-27 01:13:00,paid,true
CUST-001124-4098,"Feb 10, 2023",PL,3956.78,77.9,,expansion opportunity,free,55,2024-05-23 07:14:00,email,true
CUST-001125-6464,31/03/2023,US,3705.42,64.9,,follow up next quarter,enterprise,70,2024-02-09 06:06:00,organic,true
CUST-001126-8392,"Jan 21, 2023",US,1290.72,82.7,,renewal at risk,trial,40,2024-01-13 13:25:00,email,true
CUST-001127-8867,2024-05-05,DE,3495.21,60.1,,expansion opportunity,enterprise,51,2024-10-02 11:35:00,social,false
CUST-001128-1875,"Dec 15, 2023",US,2976.81,67.9,,renewal at risk,pro,33,2025-04-04 10:04:00,organic,true
CUST-001129-4237,"Oct 15, 2023",UA,3892.36,70.1,,expansion opportunity,free,72,2025-06-01 05:28:00,organic,true
CUST-001130-5822,2023-05-22,PL,1468.28,70.0,,high-value lead,enterprise,64,2024-06-21 13:16:00,email,true
CUST-001131-9984,21/03/2023,UA,757.53,63.6,maria1131@corp.io,champion in finance team,pro,52,2024-04-28 06:36:00,referral,true
CUST-001132-2783,"Apr 18, 2024",US,2309.28,66.6,piotr1132@mail.test,needs onboarding call,trial,26,2024-11-02 10:39:00,paid,true
CUST-001133-6315,12/11/2023,US,4619.07,68.9,,expansion opportunity,trial,34,2024-11-08 15:40:00,organic,false
CUST-001134-4874,"Jul 27, 2024",US,12.38,75.7,,needs onboarding call,pro,25,2026-02-13 14:58:00,referral,true
CUST-001135-7388,"Jun 03, 2024",PL,4400.74,72.7,,high-value lead,trial,56,2024-12-30 03:35:00,email,false
CUST-001136-9781,2023-07-16,PL,1145.25,63.4,,expansion opportunity,trial,32,2023-12-29 01:07:00,organic,false
CUST-001137-3844,"Aug 23, 2024",Poland,744.28,83.2,,high-value lead,enterprise,69,2026-01-27 23:37:00,email,true
CUST-001138-3694,"Mar 03, 2024",UA,2788.56,70.8,,champion in finance team,trial,73,2024-12-02 14:43:00,email,true
CUST-001139-2378,08/03/2024,DE,482.91,71.6,,high-value lead,enterprise,36,2024-08-29 07:05:00,social,true
CUST-001140-3078,2024-06-30,US,2545.73,83.4,,champion in finance team,enterprise,30,2025-12-06 00:50:00,email,true
CUST-001141-8140,2024-06-21,US,4025.04,71.1,,needs onboarding call,trial,27,2025-03-10 15:12:00,referral,false
CUST-001142-3955,"May 23, 2023",DE,1292.79,75.8,,renewal at risk,free,63,2024-08-14 11:58:00,organic,true
CUST-001143-6752,20/12/2024,DE,1656.04,57.5,piotr1143@mail.test,needs onboarding call,enterprise,19,2025-04-24 19:53:00,paid,false
CUST-001144-4322,"Jun 04, 2023",UA,1540.81,60.8,tom1144@example.com,champion in finance team,pro,57,2024-08-02 09:35:00,paid,true
CUST-001145-7953,19/04/2023,UA,1169.10,68.0,,champion in finance team,trial,44,2023-06-13 05:38:00,paid,true
CUST-001146-3162,2023-11-02,US,1598.39,77.1,,needs onboarding call,pro,38,2025-03-20 07:13:00,organic,false
CUST-001147-6168,21/06/2023,PL,2811.94,69.1,,renewal at risk,free,48,2024-11-11 23:21:00,email,false
CUST-001148-9805,"Jul 25, 2023",US,3615.08,75.2,,needs onboarding call,free,18,2024-11-12 15:40:00,social,true
CUST-001149-5718,"Apr 03, 2024",UA,2273.27,61.5,piotr1149@corp.io,expansion opportunity,trial,61,2024-11-08 01:40:00,social,true
CUST-001150-2714,"May 14, 2023",DE,2233.26,70.6,alex1150@mail.test,follow up next quarter,trial,46,2024-02-24 19:48:00,email,true
CUST-001151-6566,2024-11-23,DE,1225.82,61.0,,high-value lead,pro,38,2025-09-05 03:08:00,paid,false
CUST-001152-8165,"Apr 20, 2023",DE,149.06,68.4,,champion in finance team,free,20,2023-07-10 02:21:00,organic,false
CUST-001153-3091,"Jun 08, 2024",US,1551.83,74.2,,high-value lead,free,26,2025-09-29 07:06:00,referral,true
CUST-001154-7496,10/02/2024,pl ,3620.40,68.1,,renewal at risk,trial,21,2025-08-16 23:44:00,referral,true
CUST-001155-2612,"Oct 26, 2024",PL,4794.54,71.2,,high-value lead,pro,26,2025-04-21 16:13:00,email,false
CUST-001156-8704,"May 26, 2023",PL,920.32,69.0,,follow up next quarter,enterprise,39,2024-06-25 12:13:00,referral,false
CUST-001157-2208,"Mar 20, 2024",US,4696.82,70.6,,renewal at risk,free,55,2025-10-24 03:34:00,referral,false
CUST-001158-2430,2024-02-26,UA,2992.95,78.8,,needs onboarding call,pro,74,2025-06-16 18:24:00,referral,true
CUST-001159-3567,"Feb 03, 2023",US,430.47,76.5,,high-value lead,trial,50,2023-10-02 12:16:00,referral,true
CUST-001160-3522,16/05/2024,DE,923.02,80.0,alex1160@biz.dev,renewal at risk,trial,54,2024-06-17 19:38:00,social,true
CUST-001161-3315,22/12/2023,POL,3385.18,79.0,,high-value lead,trial,22,2024-06-07 00:45:00,organic,false
CUST-001162-3968,2023-03-24,PL,N/A,70.0,,champion in finance team,pro,48,2024-11-05 12:34:00,email,true
CUST-001163-7009,"Jul 02, 2024",PL,434.33,75.8,,expansion opportunity,pro,20,2025-11-29 12:14:00,referral,true
CUST-001164-7851,"Apr 05, 2023",UA,2558.89,73.4,,renewal at risk,trial,74,2023-09-13 04:47:00,paid,true
CUST-001165-7168,23/08/2024,UA,345.01,71.6,,high-value lead,free,33,2025-12-02 19:23:00,organic,false
CUST-001166-7058,"Feb 14, 2023",poland,2995.66,65.7,,high-value lead,pro,68,2023-09-07 12:22:00,referral,true
CUST-001167-8424,29/10/2023,PL,4702.87,71.0,anna1167@biz.dev,renewal at risk,enterprise,34,2024-12-13 21:51:00,referral,false
CUST-001168-2464,2023-04-13,US,2899.03,68.0,,high-value lead,trial,61,2024-11-10 22:25:00,social,true
CUST-001169-4896,"Aug 23, 2024",DE,2121.88,77.4,,high-value lead,free,64,2026-03-12 22:08:00,social,true
CUST-001170-3998,"Apr 21, 2024",DE,899.04,67.0,,expansion opportunity,pro,65,2025-10-08 01:16:00,social,true
CUST-001171-2712,2024-04-15,PL,1060.65,62.9,,champion in finance team,pro,72,2024-05-06 17:28:00,organic,true
CUST-001172-5142,2023-02-16,PL,4122.76,68.2,,follow up next quarter,trial,63,2024-01-06 09:02:00,social,true
CUST-001173-3031,30/06/2023,UA,2793.74,62.2,,needs onboarding call,trial,32,2023-07-26 20:37:00,referral,true
CUST-001174-4784,2023-09-22,UA,4371.02,73.2,,expansion opportunity,enterprise,48,2025-01-06 07:35:00,referral,false
CUST-001175-6161,19/01/2024,DE,1739.76,83.4,,expansion opportunity,free,53,2024-12-10 11:11:00,paid,true
CUST-001176-9364,"Nov 25, 2023",PL,1217.29,73.0,,follow up next quarter,enterprise,47,2025-06-23 18:47:00,referral,false
CUST-001177-1891,30/09/2024,UA,3178.71,65.9,lena1177@biz.dev,follow up next quarter,enterprise,36,2026-03-18 13:28:00,referral,true
CUST-001178-4462,17/09/2023,PL,1112.96,55.8,,high-value lead,pro,65,2023-11-10 14:26:00,social,true
CUST-001179-7283,"Jun 05, 2024",Poland,1004.94,65.1,,champion in finance team,free,30,2025-01-27 13:06:00,social,true
CUST-001180-6937,2024-11-29,PL,3225.28,68.4,,needs onboarding call,enterprise,35,2026-07-17 16:48:00,paid,true
CUST-001181-4816,12/01/2024,UA,2897.28,85.7,maria1181@example.com,follow up next quarter,pro,67,2024-07-19 12:18:00,paid,true
CUST-001182-3817,"Jul 11, 2023",PL,2665.39,70.0,kasia1182@example.com,follow up next quarter,enterprise,65,2023-11-10 23:43:00,email,false
CUST-001183-4618,"Mar 05, 2023",DE,2446.52,76.2,,renewal at risk,free,50,2024-05-02 17:47:00,social,false
CUST-001184-4008,"Jul 15, 2023",US,4863.02,80.7,tom1184@mail.test,high-value lead,pro,40,2024-04-18 17:06:00,referral,false
CUST-001185-6168,"Nov 06, 2024",PL,4836.04,79.1,,champion in finance team,free,52,2025-12-26 14:45:00,paid,true
CUST-001186-3338,2023-10-24,DE,2980.15,83.0,,expansion opportunity,enterprise,36,2024-09-14 02:27:00,email,false
CUST-001187-9889,"Nov 20, 2024",US,1291.07,67.3,,expansion opportunity,enterprise,37,2025-02-14 18:43:00,organic,false
CUST-001188-3450,"Jan 26, 2023",DE,181.33,56.0,,high-value lead,pro,54,2023-09-05 02:47:00,email,true
CUST-001189-2156,2023-09-16,PL,910.42,82.8,,champion in finance team,free,43,2024-09-02 17:01:00,organic,true
CUST-001190-6667,06/07/2024,PL,4316.32,75.3,tom1190@biz.dev,expansion opportunity,trial,59,2025-09-11 15:41:00,social,true
CUST-001191-4907,"Mar 31, 2024",US,393.68,60.7,,high-value lead,enterprise,31,2024-10-09 20:01:00,organic,true
CUST-001192-9012,04/05/2024,PL,2812.47,61.1,,expansion opportunity,enterprise,24,2025-08-10 06:30:00,paid,true
CUST-001193-1812,2023-12-07,UA,4621.15,60.8,,follow up next quarter,pro,53,2025-01-14 14:42:00,social,false
CUST-001194-6692,2024-06-10,PL,1697.08,60.1,,renewal at risk,free,22,2025-11-03 11:54:00,organic,true
